"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "2/7" "75/8821" 0.00145721741743122 0.0241858902780529 0.0135824180346092 "Sema4b/Nrp1" 2
"GOBP_AXON_EXTENSION" "GOBP_AXON_EXTENSION" "GOBP_AXON_EXTENSION" "2/7" "76/8821" 0.00149603445018884 0.0241858902780529 0.0135824180346092 "Sema4b/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE" "GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE" "GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE" "2/7" "79/8821" 0.00161545364726515 0.0244267280368793 0.0137176687564678 "Ifi35/Zbp1" 2
"GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "2/7" "81/8821" 0.00169753405189177 0.0244267280368793 0.0137176687564678 "Sema4b/Nrp1" 2
"GOBP_IMMUNE_EFFECTOR_PROCESS" "GOBP_IMMUNE_EFFECTOR_PROCESS" "GOBP_IMMUNE_EFFECTOR_PROCESS" "4/7" "779/8821" 0.00169979808504057 0.0244267280368793 0.0137176687564678 "Oas1g/Ifi35/Klrk1/Zbp1" 4
"GOBP_TAXIS" "GOBP_TAXIS" "GOBP_TAXIS" "3/7" "352/8821" 0.00195609426164479 0.0271058776256493 0.0152222372992659 "Sema4b/Klrk1/Nrp1" 3
"GOBP_REGULATION_OF_AXONOGENESIS" "GOBP_REGULATION_OF_AXONOGENESIS" "GOBP_REGULATION_OF_AXONOGENESIS" "2/7" "95/8821" 0.00232696063791788 0.0311331285349013 0.0174838784772777 "Sema4b/Nrp1" 2
"GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT" "2/7" "98/8821" 0.00247423592812647 0.032000118003769 0.0179707662148133 "Sema4b/Nrp1" 2
"GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "2/7" "102/8821" 0.00267735352634848 0.0335101022007488 0.0188187497437737 "Sema4b/Nrp1" 2
"GOBP_NEURON_PROJECTION_EXTENSION" "GOBP_NEURON_PROJECTION_EXTENSION" "GOBP_NEURON_PROJECTION_EXTENSION" "2/7" "105/8821" 0.00283473461336778 0.0336950928971326 0.0189226376280696 "Sema4b/Nrp1" 2
"GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "4/7" "895/8821" 0.00286581975671489 0.0336950928971326 0.0189226376280696 "Oas1g/Ifi35/Klrk1/Zbp1" 4
"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH" "2/7" "113/8821" 0.00327542416878867 0.0362032955906933 0.0203312050658532 "Sema4b/Nrp1" 2
"GOBP_REGULATION_OF_DEFENSE_RESPONSE" "GOBP_REGULATION_OF_DEFENSE_RESPONSE" "GOBP_REGULATION_OF_DEFENSE_RESPONSE" "3/7" "426/8821" 0.00338384043519618 0.0362032955906933 0.0203312050658532 "Ifi35/Klrk1/Zbp1" 3
"GOBP_REGULATION_OF_CELL_SIZE" "GOBP_REGULATION_OF_CELL_SIZE" "GOBP_REGULATION_OF_CELL_SIZE" "2/7" "116/8821" 0.00344851647948964 0.0362032955906933 0.0203312050658532 "Sema4b/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE" "GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE" "GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE" "3/7" "429/8821" 0.00345237612591662 0.0362032955906933 0.0203312050658532 "Ifi35/Klrk1/Zbp1" 3
"GOBP_DEFENSE_RESPONSE" "GOBP_DEFENSE_RESPONSE" "GOBP_DEFENSE_RESPONSE" "4/7" "982/8821" 0.00405058890674324 0.0413586446267468 0.0232263685234308 "Oas1g/Ifi35/Klrk1/Zbp1" 4
"GOBP_MESENCHYMAL_CELL_DIFFERENTIATION" "GOBP_MESENCHYMAL_CELL_DIFFERENTIATION" "GOBP_MESENCHYMAL_CELL_DIFFERENTIATION" "2/7" "128/8821" 0.00418322470584572 0.0416177227145677 0.0233718627290166 "Sema4b/Nrp1" 2
"GOBP_DEVELOPMENTAL_CELL_GROWTH" "GOBP_DEVELOPMENTAL_CELL_GROWTH" "GOBP_DEVELOPMENTAL_CELL_GROWTH" "2/7" "138/8821" 0.00484671349292999 0.0470131208814209 0.0264018340272765 "Sema4b/Nrp1" 2
"GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS" "GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS" "GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS" "2/7" "144/8821" 0.00526691183839951 0.0498429705682685 0.0279910333902105 "Sema4b/Nrp1" 2
"GOBP_NEGATIVE_REGULATION_OF_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_GROWTH" "2/7" "148/8821" 0.0055561803270993 0.0513285230217745 0.0288252964338234 "Sema4b/Nrp1" 2
"GOBP_NEURON_PROJECTION_GUIDANCE" "GOBP_NEURON_PROJECTION_GUIDANCE" "GOBP_NEURON_PROJECTION_GUIDANCE" "2/7" "153/8821" 0.00592798190646605 0.0534896972025309 0.0300389780817251 "Sema4b/Nrp1" 2
"GOBP_MESENCHYME_DEVELOPMENT" "GOBP_MESENCHYME_DEVELOPMENT" "GOBP_MESENCHYME_DEVELOPMENT" "2/7" "156/8821" 0.00615648486394943 0.0542890028911904 0.0304878556659697 "Sema4b/Nrp1" 2
"GOBP_STEM_CELL_DIFFERENTIATION" "GOBP_STEM_CELL_DIFFERENTIATION" "GOBP_STEM_CELL_DIFFERENTIATION" "2/7" "160/8821" 0.006467450314732 0.0557637938248003 0.031316075208176 "Sema4b/Nrp1" 2
"GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "3/7" "540/8821" 0.00663138699023844 0.0559343076567938 0.0314118331116558 "Oas1g/Ifi35/Zbp1" 3
"GOBP_CELL_CHEMOTAXIS" "GOBP_CELL_CHEMOTAXIS" "GOBP_CELL_CHEMOTAXIS" "2/7" "171/8821" 0.00735942842529408 0.0607544304045554 0.0341187387242077 "Klrk1/Nrp1" 2
"GOBP_DEFENSE_RESPONSE_TO_VIRUS" "GOBP_DEFENSE_RESPONSE_TO_VIRUS" "GOBP_DEFENSE_RESPONSE_TO_VIRUS" "2/7" "173/8821" 0.00752736843565827 0.0608462281882376 0.0341702909250277 "Oas1g/Zbp1" 2
"GOBP_REGULATION_OF_IMMUNE_RESPONSE" "GOBP_REGULATION_OF_IMMUNE_RESPONSE" "GOBP_REGULATION_OF_IMMUNE_RESPONSE" "3/7" "570/8821" 0.0077191953127325 0.0611234241089839 0.0343259598224625 "Ifi35/Klrk1/Zbp1" 3
"GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY" "GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY" "GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY" "1/7" "10/8821" 0.00791135222814532 0.0613920932904077 0.0344768402363385 "Ifi35" 1
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT" "GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT" "GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT" "3/7" "580/8821" 0.00810465522762929 0.0616589456533366 0.0346267003533388 "Sema4b/Klrk1/Nrp1" 3
"GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH" "GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH" "GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH" "2/7" "183/8821" 0.00839341293401865 0.0625077228095301 0.0351033603406748 "Sema4b/Nrp1" 2
"GOBP_GANGLION_DEVELOPMENT" "GOBP_GANGLION_DEVELOPMENT" "GOBP_GANGLION_DEVELOPMENT" "1/7" "11/8821" 0.00869952843225419 0.0625077228095301 0.0351033603406748 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS" "GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS" "GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS" "1/7" "11/8821" 0.00869952843225419 0.0625077228095301 0.0351033603406748 "Klrk1" 1
"GOBP_INNERVATION" "GOBP_INNERVATION" "GOBP_INNERVATION" "1/7" "12/8821" 0.00948716785347714 0.0630614969546756 0.0354143512469285 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION" "GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION" "GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION" "1/7" "12/8821" 0.00948716785347714 0.0630614969546756 0.0354143512469285 "Klrk1" 1
"GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE" "GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE" "GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE" "1/7" "12/8821" 0.00948716785347714 0.0630614969546756 0.0354143512469285 "Nrp1" 1
"GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE" "GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE" "GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE" "1/7" "12/8821" 0.00948716785347714 0.0630614969546756 0.0354143512469285 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS" "GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS" "GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS" "3/7" "616/8821" 0.00958924824826252 0.0630614969546756 0.0354143512469285 "Ifi35/Klrk1/Zbp1" 3
"GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE" "GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE" "GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE" "1/7" "13/8821" 0.0102742707964927 0.0660246919314855 0.037078435240959 "Ifi35" 1
"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE" "GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE" "GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE" "2/7" "207/8821" 0.0106484211206133 0.0660246919314855 0.037078435240959 "Ifi35/Zbp1" 2
"GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS" "GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS" "GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS" "1/7" "14/8821" 0.0110608375658416 0.0660246919314855 0.037078435240959 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION" "GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION" "GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION" "1/7" "14/8821" 0.0110608375658416 0.0660246919314855 0.037078435240959 "Nrp1" 1
"GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS" "GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS" "GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS" "1/7" "14/8821" 0.0110608375658416 0.0660246919314855 0.037078435240959 "Klrk1" 1
"GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR" "GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR" "GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR" "1/7" "14/8821" 0.0110608375658416 0.0660246919314855 0.037078435240959 "Nrp1" 1
"GOBP_REGULATION_OF_NEUROGENESIS" "GOBP_REGULATION_OF_NEUROGENESIS" "GOBP_REGULATION_OF_NEUROGENESIS" "2/7" "214/8821" 0.0113522753646753 0.0667376188105152 0.0374788038355308 "Sema4b/Nrp1" 2
"GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME" "GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME" "GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME" "1/7" "15/8821" 0.0118468684659254 0.0675968377173392 0.0379613277468508 "Nrp1" 1
"GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION" "GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION" "GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION" "1/7" "15/8821" 0.0118468684659254 0.0675968377173392 0.0379613277468508 "Nrp1" 1
"GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH" "GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH" "GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH" "1/7" "16/8821" 0.0126323638010082 0.0677790649410107 0.0380636637080554 "Zbp1" 1
"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY" "GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY" "GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY" "1/7" "16/8821" 0.0126323638010082 0.0677790649410107 0.0380636637080554 "Ifi35" 1
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE" "GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE" "GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE" "2/7" "230/8821" 0.0130378102409001 0.0677790649410107 0.0380636637080554 "Sema4b/Nrp1" 2
"GOBP_VIRAL_LIFE_CYCLE" "GOBP_VIRAL_LIFE_CYCLE" "GOBP_VIRAL_LIFE_CYCLE" "2/7" "230/8821" 0.0130378102409001 0.0677790649410107 0.0380636637080554 "Oas1g/Nrp1" 2
"GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT" "1/7" "17/8821" 0.0134173238752152 0.0677790649410107 0.0380636637080554 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING" "GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING" "GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING" "1/7" "17/8821" 0.0134173238752152 0.0677790649410107 0.0380636637080554 "Ifi35" 1
"GOBP_NEURON_PROJECTION_ARBORIZATION" "GOBP_NEURON_PROJECTION_ARBORIZATION" "GOBP_NEURON_PROJECTION_ARBORIZATION" "1/7" "17/8821" 0.0134173238752152 0.0677790649410107 0.0380636637080554 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY" "1/7" "17/8821" 0.0134173238752152 0.0677790649410107 0.0380636637080554 "Nrp1" 1
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION" "GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION" "GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION" "3/7" "696/8821" 0.01345100000118 0.0677790649410107 0.0380636637080554 "Oas1g/Zbp1/Nrp1" 3
"GOBP_RESPONSE_TO_VIRUS" "GOBP_RESPONSE_TO_VIRUS" "GOBP_RESPONSE_TO_VIRUS" "2/7" "238/8821" 0.0139200877256296 0.0680281309765827 0.0382035353015535 "Oas1g/Zbp1" 2
"GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY" "1/7" "18/8821" 0.014201748992534 0.0680281309765827 0.0382035353015535 "Nrp1" 1
"GOBP_REGULATION_OF_NUCLEASE_ACTIVITY" "GOBP_REGULATION_OF_NUCLEASE_ACTIVITY" "GOBP_REGULATION_OF_NUCLEASE_ACTIVITY" "1/7" "18/8821" 0.014201748992534 0.0680281309765827 0.0382035353015535 "Oas1g" 1
"GOBP_REGULATION_OF_RECEPTOR_BINDING" "GOBP_REGULATION_OF_RECEPTOR_BINDING" "GOBP_REGULATION_OF_RECEPTOR_BINDING" "1/7" "18/8821" 0.014201748992534 0.0680281309765827 0.0382035353015535 "Nrp1" 1
"GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS" "GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS" "GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS" "1/7" "19/8821" 0.0149856394568133 0.0706351310967521 0.0396675858302433 "Nrp1" 1
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "2/7" "249/8821" 0.0151755927335828 0.0706351310967521 0.0396675858302433 "Sema4b/Nrp1" 2
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "2/7" "250/8821" 0.0152921417838329 0.0706351310967521 0.0396675858302433 "Sema4b/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY" "GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY" "GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY" "1/7" "20/8821" 0.0157689955717647 0.0711438404865663 0.0399532690741162 "Klrk1" 1
"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION" "GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION" "GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION" "1/7" "20/8821" 0.0157689955717647 0.0711438404865663 0.0399532690741162 "Nrp1" 1
